"Serial","lodIDN","Facets"
"1","pid_graph:7E709E59","{""id"": ""pid_graph:7E709E59"", ""API"": null, ""ISO"": ""NLD"", ""MPA"": null, ""Count"": ""50000000"", ""GUPRI"": null, ""Label"": ""URN:NBN"", ""Entity"": ""Research Outputs,Datasets,Publications"", ""Scheme"": null, ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Decentralised"", ""Standard"": null, ""Authority"": ""Decentralised,World Wide Web Consortium (W3C),W3C DID Working Group,Bitzi,Internet Corporation for Assigned Names and Numbers (ICANN)"", ""Countries"": ""[\""Netherlands\""]"", ""Identifier"": ""URN:NBN"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""1997"", ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": ""1"", ""Globally Unique"": ""No"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No resolver"", ""Number of Resolvers"": ""5"", ""Resolution Topology"": null}"
"1","pid_graph:7E709E591","{""id"": ""pid_graph:7E709E591"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""375000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""URN:NBN:CH"", ""Entity"": null, ""Scheme"": ""URN:NBN"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Switzerland"", ""Managers"": ""1"", ""Provider"": ""Swiss National Library"", ""Standard"": ""RFC 8458: ‘Using National Bibliography Numbers as Uniform Resource Name’"", ""Authority"": ""Swiss National Library"", ""Countries"": null, ""Identifier"": ""URN:NBN:CH"", ""Persistent"": ""Explicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""2003"", ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Decentralised""}"
"1","pid_graph:7E709E592","{""id"": ""pid_graph:7E709E592"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""50000000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""URN:NBN:DE"", ""Entity"": null, ""Scheme"": ""URN:NBN"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Germany"", ""Managers"": ""1"", ""Provider"": ""German National Library (DNB)"", ""Standard"": ""RFC 8458: ‘Using National Bibliography Numbers as Uniform Resource Name’"", ""Authority"": ""Committee for Library Standards,German National Library"", ""Countries"": null, ""Identifier"": ""URN:NBN:DE"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""1998"", ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Decentralised""}"
"1","pid_graph:7E709E593","{""id"": ""pid_graph:7E709E593"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""3000000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""URN:NBN:FI"", ""Entity"": null, ""Scheme"": ""URN:NBN"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Finland"", ""Managers"": ""1"", ""Provider"": ""National Library of Finland"", ""Standard"": ""RFC 8458: ‘Using National Bibliography Numbers as Uniform Resource Name’"", ""Authority"": ""National Library of Finland,ISNI International Agency"", ""Countries"": null, ""Identifier"": ""URN:NBN:FI"", ""Persistent"": ""Explicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""1997"", ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Decentralised""}"
"1","pid_graph:7E709E594","{""id"": ""pid_graph:7E709E594"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""44400000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""URN:NBN:NL"", ""Entity"": null, ""Scheme"": ""URN:NBN"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Netherlands"", ""Managers"": ""1"", ""Provider"": ""Royal Library of the Netherlands"", ""Standard"": ""RFC 8458: ‘Using National Bibliography Numbers as Uniform Resource Name’"", ""Authority"": ""Dutch Library Consortium (UKB)"", ""Countries"": null, ""Identifier"": ""URN:NBN:NL"", ""Persistent"": ""Explicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""1998"", ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": ""Yes"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Decentralised""}"
"1","pid_graph:7EBD4614","{""id"": ""pid_graph:7EBD4614"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""500000000"", ""GUPRI"": ""-UPři.png"", ""Label"": ""URN:ISRC"", ""Entity"": null, ""Scheme"": ""International Standard Recording Codes"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""International Federation of the Phonographic Industry (IFPI)"", ""Standard"": ""ISO 3901 - ISRC Standard"", ""Authority"": ""International Federation of the Phonographic Industry (IFPI)"", ""Countries"": null, ""Identifier"": ""URN:ISRC"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Indirect"", ""Start Date"": ""1989"", ""Description"": ""international standard code for uniquely identifying sound recordings and music video recordings"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""2"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:83FC72F3","{""id"": ""pid_graph:83FC72F3"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""500000"", ""GUPRI"": ""-üṕRi.png"", ""Label"": ""IMDb company ID"", ""Entity"": null, ""Scheme"": ""IMDB Company ID"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""IMDb"", ""Standard"": ""IMDB Data Key Concepts"", ""Authority"": ""IMDb"", ""Countries"": null, ""Identifier"": ""IMDb company ID"", ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""1990"", ""Description"": ""D for a company or organization listed in the Internet Movie Database"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""Semantic Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:882397A9","{""id"": ""pid_graph:882397A9"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""2300000"", ""GUPRI"": null, ""Label"": ""URN:NBN:SE"", ""Entity"": null, ""Scheme"": ""URN:NBN"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Sweden"", ""Managers"": ""1"", ""Provider"": ""National Library of Sweden"", ""Standard"": ""RFC 8458: ‘Using National Bibliography Numbers as Uniform Resource Name’"", ""Authority"": ""National Library of Sweden"", ""Countries"": null, ""Identifier"": ""URN:NBN:SE"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""1998"", ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:88E37094","{""id"": ""pid_graph:88E37094"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": ""-üṕRi.png"", ""Label"": ""BusinessID"", ""Entity"": null, ""Scheme"": ""Finnish Business ID"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Finland"", ""Managers"": ""1"", ""Provider"": ""Relevant government agency in each country"", ""Standard"": ""Finnish Business Information Act"", ""Authority"": ""Not Applicable"", ""Countries"": null, ""Identifier"": ""BusinessID"", ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": null, ""Description"": ""In Finland, a code given to businesses and organizations"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:8930C278","{""id"": ""pid_graph:8930C278"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": "" "", ""GUPRI"": ""-üPRi.png"", ""Label"": ""SID"", ""Entity"": null, ""Scheme"": ""PubChem Substance Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""SID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""SID"", ""Persistent"": ""Explicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""2004"", ""Description"": ""PubChem Substance is the primary archive for community-provided information about chemical entities."", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:8A464A0E","{""id"": ""pid_graph:8A464A0E"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""10000"", ""GUPRI"": ""-UṕRi.png"", ""Label"": ""ISLRN"", ""Entity"": null, ""Scheme"": ""International Standard Language Resource Number"", ""Status"": ""Emerging"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""International Standard Language Resource Number Agency"", ""Standard"": ""ISLRN Standard"", ""Authority"": ""International Standard Language Resource Number Agency"", ""Countries"": null, ""Identifier"": ""ISLRN"", ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""2013"", ""Description"": ""The International Standard Language Resource Number (ISLRN) is a new, unique and universal identification schema for Language Resources which provides Language Resources with unique names using a standardized nomenclature. It also ensures Language Resources are identified, and consequently recognized with proper references in activities within Human Language Technologies, as well as in documents and scientific papers."", ""Availability"": ""No"", ""Disciplinary"": ""Humanities"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:8A580D4C","{""id"": ""pid_graph:8A580D4C"", ""API"": ""Yes"", ""ISO"": ""NLD"", ""MPA"": null, ""Count"": ""30000000"", ""GUPRI"": ""GUPRi.png"", ""Label"": ""SWHID"", ""Entity"": ""Software,Research Software,Code Repository,Code Fragment,(Source) Code"", ""Scheme"": ""Software Hash ID"", ""Status"": ""Established"", ""Unique"": ""Globally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Software Heritage"", ""Standard"": ""SoftWare Heritage persistent IDentifiers (SWHIDs) Standard"", ""Authority"": ""Software Heritage"", ""Countries"": ""[\""Netherlands\""]"", ""Identifier"": ""SWHID"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2016"", ""Description"": ""Persistent identifier of a software source code artifact as archived in the Software Heritage Archive"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Static Prefix, Unique Hash"", ""Recommended By"": ""1"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Intrinsic"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:8C3CC433","{""id"": ""pid_graph:8C3CC433"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""600000"", ""GUPRI"": ""-üṕři.png"", ""Label"": ""EU PIC"", ""Entity"": null, ""Scheme"": ""Internal EU Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""European Union"", ""Managers"": ""1"", ""Provider"": ""European Commission"", ""Standard"": ""Internal EU Standard"", ""Authority"": ""European Commission"", ""Countries"": null, ""Identifier"": ""EU PIC"", ""Persistent"": ""Yes,Implicit"", ""Resolvable"": ""Indirect"", ""Start Date"": ""2014"", ""Description"": ""A Participant Identification Code (PIC) is a 9-digit number that serves as a unique identifier for legal entities participating in European funding programmes. A PIC number has no expiry date."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""No"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:8EB6C97D","{""id"": ""pid_graph:8EB6C97D"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""8500000"", ""GUPRI"": null, ""Label"": ""URN:NBN:NO"", ""Entity"": null, ""Scheme"": ""URN:NBN"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Norway"", ""Managers"": ""1"", ""Provider"": ""National Library of Norway"", ""Standard"": ""RFC 8458: ‘Using National Bibliography Numbers as Uniform Resource Name’"", ""Authority"": ""National Library of Norway,ISNI International Agency"", ""Countries"": null, ""Identifier"": ""URN:NBN:NO"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2001"", ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:8FDADD4C","{""id"": ""pid_graph:8FDADD4C"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""3433"", ""GUPRI"": ""-UṕRi.png"", ""Label"": ""re3data"", ""Entity"": null, ""Scheme"": ""Digital Object Identifier"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": null, ""Provider"": null, ""Standard"": ""ISO 26324:2022"", ""Authority"": null, ""Countries"": null, ""Identifier"": ""re3data"", ""Persistent"": ""Yes,Implicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2012"", ""Description"": ""Re3data is a global registry of research data repositories that covers research data repositories from different academic disciplines."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:91E44976","{""id"": ""pid_graph:91E44976"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""10000000"", ""GUPRI"": null, ""Label"": null, ""Entity"": null, ""Scheme"": null, ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2013"", ""Description"": null, ""Availability"": null, ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": null}"
"1","pid_graph:92768060","{""id"": ""pid_graph:92768060"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""URN:ISTC"", ""Entity"": null, ""Scheme"": null, ""Status"": ""Discontinued"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""International ISTC Agency"", ""Standard"": null, ""Authority"": ""International ISTC Agency"", ""Countries"": null, ""Identifier"": ""URN:ISTC"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2009"", ""Description"": ""Unique identifier for text-based works"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No resolver"", ""Number of Resolvers"": ""2"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:9386C512","{""id"": ""pid_graph:9386C512"", ""API"": ""Yes"", ""ISO"": ""DEU,NLD"", ""MPA"": null, ""Count"": ""500000"", ""GUPRI"": ""-UPRi.png"", ""Label"": null, ""Entity"": ""Infrastructures,Samples,Instruments"", ""Scheme"": null, ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": ""[\""Germany\"", \""Netherlands\""]"", ""Identifier"": null, ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2013"", ""Description"": null, ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Static Prefix"", ""Recommended By"": ""2"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:952E28B5","{""id"": ""pid_graph:952E28B5"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": null, ""GUPRI"": ""-üPRi.png"", ""Label"": null, ""Entity"": null, ""Scheme"": null, ""Status"": null, ""Unique"": ""Locally Unique"", ""Coverage"": null, ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": ""Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": null, ""Description"": null, ""Availability"": ""No"", ""Disciplinary"": null, ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": null, ""Identifier Type"": null, ""Resolution Type"": null, ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:962AFA12","{""id"": ""pid_graph:962AFA12"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""100000"", ""GUPRI"": ""-UṕRi.png"", ""Label"": ""ICD"", ""Entity"": null, ""Scheme"": ""International Classification of Diseases ID (ICD-10, ICD-11)"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""World Health Organization (WHO)"", ""Standard"": ""ICD-11 Implementation or Transition Guide"", ""Authority"": ""World Health Organization (WHO)"", ""Countries"": null, ""Identifier"": ""ICD"", ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""1893"", ""Description"": ""The International Classification of Diseases is the international standard diagnostic classification for all general epidemiological and many health management purposes."", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""3"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:986D97DF","{""id"": ""pid_graph:986D97DF"", ""API"": ""Yes"", ""ISO"": ""KOR"", ""MPA"": null, ""Count"": ""5000000"", ""GUPRI"": ""-üPRi.png"", ""Label"": ""SBN/ ICCU"", ""Entity"": ""Person,Researcher"", ""Scheme"": ""Internal National Library of Italy Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Italy"", ""Managers"": ""1"", ""Provider"": ""Italian Central Institute for Cataloguing and Documentation (ICCU)"", ""Standard"": ""Internal SBN Standard"", ""Authority"": ""Italian Central Institute for Cataloguing and Documentation (ICCU)"", ""Countries"": ""[\""Korea\""]"", ""Identifier"": ""SBN/ ICCU"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""1992"", ""Description"": ""identifier issued by National Library Service (SBN) of Italy"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": ""1"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:998B7874","{""id"": ""pid_graph:998B7874"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": ""Corporation for National Research Initiatives (CNRI)"", ""Count"": ""10000"", ""GUPRI"": ""GU--i.png"", ""Label"": ""DCO-ID"", ""Entity"": null, ""Scheme"": ""Handle System"", ""Status"": ""Discontinued"", ""Unique"": ""Globally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Deep Carbon Observatory"", ""Standard"": ""Handle System Protocol (ver 2.1) Specification"", ""Authority"": ""DONA"", ""Countries"": null, ""Identifier"": ""DCO-ID"", ""Persistent"": ""Implicit,No"", ""Resolvable"": ""Indirect"", ""Start Date"": ""2014"", ""Description"": ""Digital object registration includes DCO-ID generation based on the global Handle System infrastructure and metadata collection using VIVO."", ""Availability"": ""No"", ""Disciplinary"": ""Earth and Environmental Science "", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Discontinued""}"
"1","pid_graph:9A92E859","{""id"": ""pid_graph:9A92E859"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""100000"", ""GUPRI"": null, ""Label"": ""URN:NBN:HU"", ""Entity"": null, ""Scheme"": ""URN:NBN"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Hungary"", ""Managers"": ""1"", ""Provider"": ""National Széchényi Library"", ""Standard"": ""RFC 8458: ‘Using National Bibliography Numbers as Uniform Resource Name’"", ""Authority"": ""National Széchényi Library"", ""Countries"": null, ""Identifier"": ""URN:NBN:HU"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2003"", ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:9C827E94","{""id"": ""pid_graph:9C827E94"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""1000000000"", ""GUPRI"": ""GUṕři.png"", ""Label"": ""OpenURL"", ""Entity"": null, ""Scheme"": ""Open Uniform Resource Locator Scheme"", ""Status"": ""Established"", ""Unique"": ""Globally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Information Standards Organization (NISO)"", ""Standard"": ""ANSI/NISO Z39.88-2004 The OpenURL Framework for Context-Sensitive Services"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""OpenURL"", ""Persistent"": ""Yes,Implicit"", ""Resolvable"": ""Indirect"", ""Start Date"": ""1990"", ""Description"": ""An OpenURL is similar to a web address, but instead of referring to a physical website, it refers to an article, book, patent, or other resource within a website"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Distributed""}"
"1","pid_graph:9D46195A","{""id"": ""pid_graph:9D46195A"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""7500000"", ""GUPRI"": ""-üṕRi.png"", ""Label"": ""IMDb title ID"", ""Entity"": null, ""Scheme"": ""IMDB Title ID"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""IMDb"", ""Standard"": ""IMDB Data Key Concepts"", ""Authority"": ""IMDb"", ""Countries"": null, ""Identifier"": ""IMDb title ID"", ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""1990"", ""Description"": ""ID that characterize a movie on Internet Movie Database"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""Semantic Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
